17 CA,18000
83 CL,12000
19 CT,14500
71 DL,9900
534 DVJ,800
16 ES,9500
HF 5,32500
C1 HPS,4000
76 KS,18000
101 MC,12500
MEW 909,2400
86 PA,9950
25 PK,22000
85 PK,16000
32 SA,15000
79 SL,14000
7 WV,18000
