DAV 6E,12500
DAV 6H,11500
3 MNB,10000
DAV 6L,9500
M46 KEM,5000
ME 880,5000
JMR 858,2800
LPA 73L,2800
T5 AMC,2800
DE 7372,2600
KSG 333,2400
J29 MMA,2400
381 RMP,2400
SJG 21D,2400
DRH 5G,2400
DRS 4P,2400
GDR 5K,2400
PJB 17D,2200
A6 JER,2200
JWR 406,2000
G7 TMB,1850
BJZ 911,1800
752 DMF,1800
JMF 56S,1800
PJS 99M,1800
G4 DJA,1800
H7 KMC,1800
A3 KSB,1800
RKS 3N,1800
J21 AJM,1600
J29 JAC,1600
K25 JAY,1600
B7 CBS,1600
H5 GMB,1600
SCG 7J,1600
J27 CKY,1500
J26 RRY,1500
J21 JPS,1450
J31 JRB,1450
J21 MJC,1450
PDR 88B,1450
L5 JBM,1450
V3 JWW,1450
D6 MMB,1450
J21 AJC,1400
CCM 98S,1400
FJC 17D,1400
B95 JCB,1400
JCL 12A,1400
451 JKJ,1400
KDM 68S,1400
J26 SSY,1400
WJC 24D,1400
S9 ACD,1400
N9 BJG,1400
H4 DML,1400
J5 GPW,1400
L8 HUW,1400
JTR 5X,1400
X5 RJR,1400
J25 JRS,1250
J23 JSH,1250
J25 JSS,1250
P2 JGW,1250
A4 PCW,1250
H3 GJG,1200
NSL 6L,1200
J3 RGD,1150
N7 JGD,1100
H6 KJD,1100
R5 KMP,1100
G3 MFB,1100
N6 MST,1100
DWR 18A,1000
GJF 18X,1000
A10 GRM,1000
J24 JJM,1000
J25 JMB,1000
J21 JMM,1000
OIG 610,1000
N5 DKS,1000
B3 DTW,1000
G6 JCE,1000
D4 JHH,1000
L6 JPP,1000
W6 KCB,1000
C4 PBS,1000
